Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Datetime,,,,,
2025-05-29 15:00:00+00:00,200.97500610351562,201.48989868164062,200.92999267578125,201.4499969482422,1105443
2025-05-29 15:15:00+00:00,200.74000549316406,201.0500030517578,200.5500030517578,200.9550018310547,1367605
2025-05-29 15:30:00+00:00,200.02999877929688,200.8000030517578,199.9600067138672,200.74000549316406,1867179
2025-05-29 15:45:00+00:00,198.86500549316406,200.24000549316406,198.6999969482422,200.02999877929688,1613932
2025-05-29 16:00:00+00:00,199.5399932861328,199.5399932861328,198.50999450683594,198.8300018310547,1650639
2025-05-29 16:15:00+00:00,199.4199981689453,199.75,199.3800048828125,199.52999877929688,1005270
2025-05-29 16:30:00+00:00,199.8300018310547,199.86000061035156,199.39999389648438,199.39999389648438,858475
2025-05-29 16:45:00+00:00,200.10009765625,200.2050018310547,199.6199951171875,199.83360290527344,1006031
2025-05-29 17:00:00+00:00,200.16000366210938,200.44960021972656,200.07000732421875,200.08999633789062,807433
2025-05-29 17:15:00+00:00,199.97500610351562,200.32000732421875,199.9199981689453,200.19000244140625,1263203
2025-05-29 17:30:00+00:00,199.4949951171875,200.1699981689453,199.47000122070312,199.9600067138672,1015583
2025-05-29 17:45:00+00:00,199.2100067138672,199.6468963623047,199.05999755859375,199.5,990124
2025-05-29 18:00:00+00:00,199.66000366210938,199.77000427246094,199.2050018310547,199.2050018310547,897791
2025-05-29 18:15:00+00:00,199.0399932861328,199.7050018310547,199.0399932861328,199.6699981689453,959782
2025-05-29 18:30:00+00:00,199.3000030517578,199.47999572753906,198.9499969482422,199.0399932861328,973253
2025-05-29 18:45:00+00:00,198.9250030517578,199.57000732421875,198.77000427246094,199.32000732421875,1103803
2025-05-29 19:00:00+00:00,198.71499633789062,199.14999389648438,198.57000732421875,198.9149932861328,1446554
2025-05-29 19:15:00+00:00,199.13929748535156,199.44500732421875,198.66000366210938,198.72999572753906,1327204
2025-05-29 19:30:00+00:00,199.38499450683594,199.38980102539062,199.0800018310547,199.125,1655855
2025-05-29 19:45:00+00:00,199.9499969482422,200.2480010986328,199.35000610351562,199.3800048828125,4232667
2025-05-30 13:30:00+00:00,198.5800018310547,199.57000732421875,198.3699951171875,199.40499877929688,4351060
2025-05-30 13:45:00+00:00,198.24769592285156,198.9799041748047,197.97000122070312,198.5449981689453,1826310
2025-05-30 14:00:00+00:00,198.94500732421875,199.34300231933594,198.156005859375,198.22000122070312,1733687
2025-05-30 14:15:00+00:00,199.24000549316406,199.3300018310547,198.86500549316406,198.9499969482422,1034011
2025-05-30 14:30:00+00:00,199.14999389648438,199.47999572753906,199.0800018310547,199.22999572753906,881978
2025-05-30 14:45:00+00:00,199.03500366210938,199.48500061035156,198.89999389648438,199.1300048828125,1030601
2025-05-30 15:00:00+00:00,199.10740661621094,199.44000244140625,198.9499969482422,199.0500030517578,693015
2025-05-30 15:15:00+00:00,199.30999755859375,199.41000366210938,198.80999755859375,199.11000061035156,696951
2025-05-30 15:30:00+00:00,198.74000549316406,199.3699951171875,198.72999572753906,199.3000030517578,813883
2025-05-30 15:45:00+00:00,198.8800048828125,199.1699981689453,198.610107421875,198.74000549316406,656266
2025-05-30 16:00:00+00:00,198.85000610351562,198.99000549316406,198.61000061035156,198.8800048828125,633112
2025-05-30 16:15:00+00:00,197.71499633789062,198.88999938964844,197.55039978027344,198.85000610351562,1535234
2025-05-30 16:30:00+00:00,197.36000061035156,197.78500366210938,196.77999877929688,197.72000122070312,2069279
2025-05-30 16:45:00+00:00,197.35670471191406,197.44000244140625,197.08999633789062,197.35000610351562,1125660
2025-05-30 17:00:00+00:00,197.97000122070312,198.1699981689453,197.1699981689453,197.33999633789062,1301846
2025-05-30 17:15:00+00:00,198.0850067138672,198.10000610351562,197.69000244140625,197.99000549316406,609056
2025-05-30 17:30:00+00:00,198.0800018310547,198.36000061035156,197.9499969482422,198.0800018310547,688066
2025-05-30 17:45:00+00:00,198.21499633789062,198.47000122070312,197.97999572753906,198.07000732421875,698351
2025-05-30 18:00:00+00:00,198.5500030517578,198.6999969482422,198.17999267578125,198.22000122070312,629524
2025-05-30 18:15:00+00:00,199.1199951171875,199.17999267578125,198.50999450683594,198.5500030517578,1172867
2025-05-30 18:30:00+00:00,198.99000549316406,199.2698974609375,198.9199981689453,199.1199951171875,1193571
2025-05-30 18:45:00+00:00,199.32000732421875,199.36000061035156,199.00070190429688,199.02000427246094,774382
2025-05-30 19:00:00+00:00,199.63209533691406,199.80999755859375,199.2888946533203,199.30999755859375,1230904
2025-05-30 19:15:00+00:00,200.05059814453125,200.22999572753906,199.6302947998047,199.63499450683594,1454881
2025-05-30 19:30:00+00:00,200.0500030517578,200.47000122070312,199.8000030517578,200.07000732421875,3717305
2025-05-30 19:45:00+00:00,200.66000366210938,201.9499969482422,199.74009704589844,200.05499267578125,8608243
2025-06-02 13:30:00+00:00,201.5399932861328,202.1300048828125,201.0500030517578,201.625,4059005
2025-06-02 13:45:00+00:00,201.11000061035156,201.6699981689453,200.52999877929688,201.5449981689453,1956231
2025-06-02 14:00:00+00:00,200.66000366210938,201.1300048828125,200.1199951171875,201.05999755859375,1885311
2025-06-02 14:15:00+00:00,200.52999877929688,200.75,200.1300048828125,200.67999267578125,966360
2025-06-02 14:30:00+00:00,201.02099609375,201.0500030517578,200.35000610351562,200.52000427246094,1107387
2025-06-02 14:45:00+00:00,201.43499755859375,201.48719787597656,200.9499969482422,201.03720092773438,1336265
2025-06-02 15:00:00+00:00,201.2100067138672,201.99000549316406,201.1199951171875,201.42999267578125,1576065
2025-06-02 15:15:00+00:00,200.7100067138672,201.28500366210938,200.6269989013672,201.2100067138672,866605
2025-06-02 15:30:00+00:00,200.5,200.84230041503906,200.3000030517578,200.72000122070312,919259
2025-06-02 15:45:00+00:00,201.0050048828125,201.10000610351562,200.4499969482422,200.49000549316406,867268
2025-06-02 16:00:00+00:00,201.05499267578125,201.1186981201172,200.71499633789062,201.0142059326172,749829
2025-06-02 16:15:00+00:00,201.02999877929688,201.10000610351562,200.8699951171875,201.0399932861328,611509
2025-06-02 16:30:00+00:00,200.64999389648438,201.16799926757812,200.57000732421875,201.02999877929688,617820
2025-06-02 16:45:00+00:00,200.89349365234375,201.0135040283203,200.60000610351562,200.63999938964844,470735
2025-06-02 17:00:00+00:00,200.9499969482422,201.1199951171875,200.86000061035156,200.89500427246094,608850
2025-06-02 17:15:00+00:00,200.860107421875,201.1199951171875,200.86000061035156,200.97999572753906,530061
2025-06-02 17:30:00+00:00,200.7050018310547,201.00360107421875,200.6558074951172,200.86000061035156,657494
2025-06-02 17:45:00+00:00,200.89999389648438,200.9199981689453,200.58009338378906,200.7100067138672,537426
2025-06-02 18:00:00+00:00,200.92999267578125,201.0447998046875,200.6300048828125,200.89999389648438,785303
2025-06-02 18:15:00+00:00,201.45399475097656,201.52999877929688,200.92999267578125,200.92999267578125,824536
2025-06-02 18:30:00+00:00,201.27000427246094,201.52999877929688,201.22000122070312,201.4499969482422,575354
2025-06-02 18:45:00+00:00,201.26499938964844,201.39990234375,201.1750030517578,201.27000427246094,584118
2025-06-02 19:00:00+00:00,201.28500366210938,201.4499969482422,201.13999938964844,201.27000427246094,771214
2025-06-02 19:15:00+00:00,201.66000366210938,201.7799072265625,201.22000122070312,201.28500366210938,874913
2025-06-02 19:30:00+00:00,201.5,201.66690063476562,201.4199981689453,201.64999389648438,1460738
2025-06-02 19:45:00+00:00,201.8000030517578,201.80990600585938,201.3000030517578,201.50999450683594,2512091
2025-06-03 13:30:00+00:00,202.00999450683594,202.59230041503906,200.9550018310547,202.13499450683594,4754139
2025-06-03 13:45:00+00:00,202.5500030517578,202.85000610351562,201.8699951171875,202.01499938964844,2383373
2025-06-03 14:00:00+00:00,202.2899932861328,203.24000549316406,202.18499755859375,202.55999755859375,1748431
2025-06-03 14:15:00+00:00,201.74000549316406,202.4199981689453,201.61000061035156,202.27999877929688,1419815
2025-06-03 14:30:00+00:00,201.8446044921875,201.89999389648438,201.52020263671875,201.74000549316406,1315578
2025-06-03 14:45:00+00:00,202.05499267578125,202.14999389648438,201.72500610351562,201.85000610351562,1094461
2025-06-03 15:00:00+00:00,202.52999877929688,202.58999633789062,202.05999755859375,202.05999755859375,1160241
2025-06-03 15:15:00+00:00,202.5,202.69000244140625,202.3699951171875,202.52000427246094,1178007
2025-06-03 15:30:00+00:00,202.4499969482422,202.5850067138672,202.35000610351562,202.52000427246094,780211
2025-06-03 15:45:00+00:00,202.9199981689453,202.97000122070312,202.05999755859375,202.4674072265625,1027247
2025-06-03 16:00:00+00:00,202.8300018310547,203.33999633789062,202.58999633789062,202.92999267578125,1382424
2025-06-03 16:15:00+00:00,203.05499267578125,203.22000122070312,202.75,202.8300018310547,1028093
2025-06-03 16:30:00+00:00,203.4499969482422,203.74000549316406,203.0500030517578,203.05999755859375,1329649
2025-06-03 16:45:00+00:00,203.14999389648438,203.4550018310547,203.00999450683594,203.4550018310547,777804
2025-06-03 17:00:00+00:00,203.1999969482422,203.24000549316406,202.89999389648438,203.14999389648438,767798
2025-06-03 17:15:00+00:00,203.31460571289062,203.39999389648438,202.72000122070312,203.1999969482422,945320
2025-06-03 17:30:00+00:00,203.60000610351562,203.77000427246094,203.28500366210938,203.3350067138672,1045438
2025-06-03 17:45:00+00:00,203.21499633789062,203.66000366210938,203.1699981689453,203.6300048828125,658543
2025-06-03 18:00:00+00:00,202.66000366210938,203.27000427246094,202.5,203.22999572753906,888342
2025-06-03 18:15:00+00:00,203.09170532226562,203.10000610351562,202.50999450683594,202.65499877929688,747185
2025-06-03 18:30:00+00:00,203.34539794921875,203.375,203.0800018310547,203.0800018310547,659072
2025-06-03 18:45:00+00:00,203.39999389648438,203.41000366210938,203.14999389648438,203.36000061035156,601973
2025-06-03 19:00:00+00:00,203.16000366210938,203.4398956298828,203.00999450683594,203.39500427246094,863902
2025-06-03 19:15:00+00:00,203.17999267578125,203.3000030517578,202.99000549316406,203.15499877929688,866283
2025-06-03 19:30:00+00:00,203.081298828125,203.38999938964844,202.99000549316406,203.17999267578125,934771
2025-06-03 19:45:00+00:00,203.33999633789062,203.4698944091797,202.97999572753906,203.0800018310547,3100337
2025-06-04 13:30:00+00:00,204.5330047607422,204.83999633789062,202.6508026123047,203.4499969482422,5210457
2025-06-04 13:45:00+00:00,205.03489685058594,205.36000061035156,204.25,204.34500122070312,2334017
2025-06-04 14:00:00+00:00,205.5500030517578,206.24000549316406,204.6199951171875,205.05999755859375,3188681
2025-06-04 14:15:00+00:00,205.13999938964844,205.7899932861328,204.64500427246094,205.5500030517578,1880918
2025-06-04 14:30:00+00:00,204.50999450683594,205.17999267578125,204.49000549316406,205.1199951171875,1041498
2025-06-04 14:45:00+00:00,204.27999877929688,204.64999389648438,203.99009704589844,204.52000427246094,1207311
2025-06-04 15:00:00+00:00,204.3249969482422,204.7100067138672,204.14999389648438,204.31500244140625,1179279
2025-06-04 15:15:00+00:00,204.08999633789062,204.50999450683594,204.08999633789062,204.3300018310547,1011057
2025-06-04 15:30:00+00:00,202.9398956298828,204.60000610351562,202.14999389648438,204.08999633789062,2166929
2025-06-04 15:45:00+00:00,203.36000061035156,203.82000732421875,202.63999938964844,202.92999267578125,3077343
2025-06-04 16:00:00+00:00,202.9409942626953,203.38999938964844,202.908203125,203.35000610351562,1030596
2025-06-04 16:15:00+00:00,202.8300018310547,203.32000732421875,202.82000732421875,202.94000244140625,855307
2025-06-04 16:30:00+00:00,202.8300018310547,202.89999389648438,202.61500549316406,202.82000732421875,681726
2025-06-04 16:45:00+00:00,203.1999969482422,203.27000427246094,202.82000732421875,202.82000732421875,588043
2025-06-04 17:00:00+00:00,203.33999633789062,203.52999877929688,203.1999969482422,203.22999572753906,715452
2025-06-04 17:15:00+00:00,203.4149932861328,203.58999633789062,203.2899932861328,203.31500244140625,654001
2025-06-04 17:30:00+00:00,203.09500122070312,203.47000122070312,202.85000610351562,203.41200256347656,719505
2025-06-04 17:45:00+00:00,203.2899932861328,203.36500549316406,202.9488067626953,203.09500122070312,700449
2025-06-04 18:00:00+00:00,203.17999267578125,203.3800048828125,203.10000610351562,203.2899932861328,539229
2025-06-04 18:15:00+00:00,203.1199951171875,203.4499969482422,203.0800018310547,203.1699981689453,650407
2025-06-04 18:30:00+00:00,202.99000549316406,203.1300048828125,202.75999450683594,203.11000061035156,747006
2025-06-04 18:45:00+00:00,202.93499755859375,203.00999450683594,202.76499938964844,202.97000122070312,620292
2025-06-04 19:00:00+00:00,203.08999633789062,203.25,202.89999389648438,202.92999267578125,785941
2025-06-04 19:15:00+00:00,203.19000244140625,203.24000549316406,202.8699951171875,203.0800018310547,960934
2025-06-04 19:30:00+00:00,203.11000061035156,203.44769287109375,203.0500030517578,203.19000244140625,1128686
2025-06-04 19:45:00+00:00,202.88699340820312,203.25,202.75999450683594,203.1199951171875,2414638
2025-06-05 13:30:00+00:00,203.5,203.83999633789062,202.66000366210938,203.59500122070312,3696292
2025-06-05 13:45:00+00:00,201.57000732421875,203.58999633789062,201.27000427246094,203.50999450683594,2462305
2025-06-05 14:00:00+00:00,201.6510009765625,202.3000030517578,201.47999572753906,201.55999755859375,1828040
2025-06-05 14:15:00+00:00,202.4499969482422,202.53379821777344,201.35000610351562,201.66000366210938,1769731
2025-06-05 14:30:00+00:00,202.75999450683594,203.27999877929688,201.6772003173828,202.4499969482422,2360912
2025-06-05 14:45:00+00:00,203.1999969482422,203.3300018310547,202.42999267578125,202.74000549316406,1337095
2025-06-05 15:00:00+00:00,203.4604034423828,203.5500030517578,203.05999755859375,203.1999969482422,1132666
2025-06-05 15:15:00+00:00,204.54379272460938,204.58999633789062,203.3300018310547,203.45010375976562,1800847
2025-06-05 15:30:00+00:00,204.2100067138672,204.75,204.10000610351562,204.53500366210938,1513449
2025-06-05 15:45:00+00:00,204.1649932861328,204.40499877929688,203.87109375,204.22459411621094,1012983
2025-06-05 16:00:00+00:00,203.19979858398438,204.38999938964844,203.1553955078125,204.1649932861328,1143875
2025-06-05 16:15:00+00:00,203.13999938964844,203.13999938964844,202.47999572753906,203.04620361328125,1114728
2025-06-05 16:30:00+00:00,202.7899932861328,203.25,202.76229858398438,203.13999938964844,829290
2025-06-05 16:45:00+00:00,201.8437042236328,202.7899932861328,201.69639587402344,202.7899932861328,1177501
2025-06-05 17:00:00+00:00,202.17999267578125,202.21499633789062,201.5500030517578,201.8350067138672,1118561
2025-06-05 17:15:00+00:00,202.60009765625,202.6699981689453,202.1300048828125,202.17999267578125,823583
2025-06-05 17:30:00+00:00,202.75999450683594,202.89999389648438,202.5399932861328,202.60000610351562,676025
2025-06-05 17:45:00+00:00,202.35000610351562,202.89999389648438,202.25,202.76499938964844,619343
2025-06-05 18:00:00+00:00,201.97999572753906,202.41000366210938,201.8300018310547,202.3699951171875,716149
2025-06-05 18:15:00+00:00,202.2104034423828,202.21499633789062,201.14999389648438,201.97999572753906,1134369
2025-06-05 18:30:00+00:00,202.4600067138672,202.5800018310547,202.05999755859375,202.2100067138672,781324
2025-06-05 18:45:00+00:00,202.35000610351562,202.72000122070312,202.27000427246094,202.52000427246094,757988
2025-06-05 19:00:00+00:00,201.7700958251953,202.41000366210938,201.72000122070312,202.33999633789062,895466
2025-06-05 19:15:00+00:00,200.72999572753906,201.9499969482422,200.1999969482422,201.78500366210938,2390617
2025-06-05 19:30:00+00:00,200.8000030517578,201.39500427246094,200.6199951171875,200.74000549316406,1746210
2025-06-05 19:45:00+00:00,200.5500030517578,201.77000427246094,200.15960693359375,200.8000030517578,4445208
2025-06-06 13:30:00+00:00,204.5050048828125,205.6999969482422,202.98309326171875,202.9949951171875,6167027
2025-06-06 13:45:00+00:00,204.5399932861328,205.16000366210938,204.0626983642578,204.6300048828125,2053214
2025-06-06 14:00:00+00:00,204.2949981689453,204.74459838867188,203.99000549316406,204.57000732421875,1387234
2025-06-06 14:15:00+00:00,203.66000366210938,204.42999267578125,203.3300018310547,204.2949981689453,1498847
2025-06-06 14:30:00+00:00,203.78280639648438,203.88999938964844,203.33999633789062,203.5399932861328,1014244
2025-06-06 14:45:00+00:00,203.14999389648438,203.9199981689453,203.1199951171875,203.77000427246094,1355474
2025-06-06 15:00:00+00:00,203.9199981689453,204.05999755859375,203.11000061035156,203.13999938964844,1517944
2025-06-06 15:15:00+00:00,203.0399932861328,203.9459991455078,202.860107421875,203.94000244140625,1125492
2025-06-06 15:30:00+00:00,203.0749969482422,203.27999877929688,202.8699951171875,203.02000427246094,781166
2025-06-06 15:45:00+00:00,203.0449981689453,203.60000610351562,202.9779052734375,203.0749969482422,797805
2025-06-06 16:00:00+00:00,203.14999389648438,203.18080139160156,202.91000366210938,203.0500030517578,764622
2025-06-06 16:15:00+00:00,202.625,203.14999389648438,202.61000061035156,203.13999938964844,861521
2025-06-06 16:30:00+00:00,202.19000244140625,202.74000549316406,202.0500030517578,202.66220092773438,1085444
2025-06-06 16:45:00+00:00,202.69500732421875,202.77569580078125,202.08999633789062,202.1898956298828,1543999
2025-06-06 17:00:00+00:00,203.25,203.25,202.61000061035156,202.69000244140625,851454
2025-06-06 17:15:00+00:00,203.58999633789062,203.77999877929688,203.17999267578125,203.24000549316406,925915
2025-06-06 17:30:00+00:00,203.98500061035156,204.0,203.58999633789062,203.60000610351562,838493
2025-06-06 17:45:00+00:00,204.05499267578125,204.14999389648438,203.80999755859375,203.97999572753906,710736
2025-06-06 18:00:00+00:00,204.75999450683594,204.9499969482422,204.04010009765625,204.05999755859375,1292735
2025-06-06 18:15:00+00:00,204.98500061035156,205.2100067138672,204.7550048828125,204.75999450683594,1315039
2025-06-06 18:30:00+00:00,205.1699981689453,205.47000122070312,204.99000549316406,204.99000549316406,1140172
2025-06-06 18:45:00+00:00,205.26499938964844,205.42999267578125,205.08999633789062,205.16009521484375,861506
2025-06-06 19:00:00+00:00,204.9550018310547,205.3000030517578,204.92999267578125,205.19900512695312,1237133
2025-06-06 19:15:00+00:00,204.6999969482422,204.98989868164062,204.68499755859375,204.97000122070312,1015048
2025-06-06 19:30:00+00:00,204.97999572753906,205.06500244140625,204.64999389648438,204.69000244140625,1278055
2025-06-06 19:45:00+00:00,203.92999267578125,205.22000122070312,203.89500427246094,204.97500610351562,4564219
2025-06-09 13:30:00+00:00,204.83999633789062,205.5500030517578,203.97999572753906,204.39999389648438,4851305
2025-06-09 13:45:00+00:00,204.8300018310547,205.32000732421875,204.41000366210938,204.84500122070312,1845066
2025-06-09 14:00:00+00:00,205.78500366210938,206.0,204.6699981689453,204.85000610351562,2152267
2025-06-09 14:15:00+00:00,205.32000732421875,205.85000610351562,205.1300048828125,205.7899932861328,1355964
2025-06-09 14:30:00+00:00,205.3800048828125,205.74000549316406,205.1699981689453,205.3000030517578,1478720
2025-06-09 14:45:00+00:00,204.72000122070312,205.39999389648438,204.52999877929688,205.39500427246094,1329937
2025-06-09 15:00:00+00:00,204.7100067138672,204.94000244140625,204.64500427246094,204.72000122070312,1087692
2025-06-09 15:15:00+00:00,204.52999877929688,204.89849853515625,204.50999450683594,204.6999969482422,750183
2025-06-09 15:30:00+00:00,204.4250030517578,204.64999389648438,204.26119995117188,204.5301055908203,909362
2025-06-09 15:45:00+00:00,204.4600067138672,204.58999633789062,204.3000030517578,204.4600067138672,846973
2025-06-09 16:00:00+00:00,204.12620544433594,204.91000366210938,204.0399932861328,204.47999572753906,1398326
2025-06-09 16:15:00+00:00,203.92880249023438,204.25999450683594,203.72999572753906,204.1199951171875,1505871
2025-06-09 16:30:00+00:00,204.66000366210938,204.66000366210938,203.88999938964844,203.92999267578125,1120868
2025-06-09 16:45:00+00:00,204.6999969482422,204.80999755859375,204.5800018310547,204.64999389648438,1140571
2025-06-09 17:00:00+00:00,201.66000366210938,205.29989624023438,201.33999633789062,204.7100067138672,5009395
2025-06-09 17:15:00+00:00,200.72000122070312,202.0,200.02000427246094,201.63900756835938,7678690
2025-06-09 17:30:00+00:00,202.1699981689453,202.1699981689453,200.02999877929688,200.7100067138672,5384207
2025-06-09 17:45:00+00:00,202.46499633789062,202.57000732421875,201.5850067138672,202.1699981689453,2966601
2025-06-09 18:00:00+00:00,201.94000244140625,202.66769409179688,201.6750030517578,202.4499969482422,2595861
2025-06-09 18:15:00+00:00,201.4600067138672,202.22000122070312,201.27000427246094,201.94000244140625,2106856
2025-06-09 18:30:00+00:00,200.91990661621094,201.6179962158203,200.73500061035156,201.42999267578125,2779630
2025-06-09 18:45:00+00:00,201.52000427246094,201.6999969482422,200.6300048828125,200.91000366210938,2606902
2025-06-09 19:00:00+00:00,201.07989501953125,201.5800018310547,201.02999877929688,201.53990173339844,1291753
2025-06-09 19:15:00+00:00,201.25,201.25,200.83999633789062,201.07000732421875,1942065
2025-06-09 19:30:00+00:00,201.02999877929688,201.39999389648438,200.92999267578125,201.2100067138672,1762237
2025-06-09 19:45:00+00:00,201.44000244140625,202.35499572753906,200.88999938964844,201.02000427246094,5636612
2025-06-10 13:30:00+00:00,201.7989959716797,203.14999389648438,200.57000732421875,200.60000610351562,6349149
2025-06-10 13:45:00+00:00,202.1999969482422,203.11000061035156,201.3800048828125,201.80499267578125,2845101
2025-06-10 14:00:00+00:00,202.73500061035156,203.35690307617188,202.17999267578125,202.1999969482422,2368216
2025-06-10 14:15:00+00:00,202.8699951171875,203.33999633789062,202.52029418945312,202.97000122070312,1638226
2025-06-10 14:30:00+00:00,203.2100067138672,203.27999877929688,202.72999572753906,202.86000061035156,1425579
2025-06-10 14:45:00+00:00,204.1199951171875,204.35000610351562,203.16000366210938,203.22000122070312,2266028
2025-06-10 15:00:00+00:00,203.26220703125,204.23199462890625,203.26220703125,204.11000061035156,1680082
2025-06-10 15:15:00+00:00,203.31500244140625,203.75,203.1999969482422,203.25,1253308
2025-06-10 15:30:00+00:00,202.92999267578125,203.32000732421875,202.3000946044922,203.32000732421875,1442778
2025-06-10 15:45:00+00:00,202.9199981689453,203.14999389648438,202.76499938964844,202.9199981689453,782218
2025-06-10 16:00:00+00:00,202.4250030517578,203.14999389648438,202.39999389648438,202.92999267578125,1125836
2025-06-10 16:15:00+00:00,202.53880310058594,202.83999633789062,202.44000244140625,202.49139404296875,943302
2025-06-10 16:30:00+00:00,202.3300018310547,202.76300048828125,202.27999877929688,202.52999877929688,751007
2025-06-10 16:45:00+00:00,202.5850067138672,202.6439971923828,202.07040405273438,202.3350067138672,950429
2025-06-10 17:00:00+00:00,202.19500732421875,202.64500427246094,202.16000366210938,202.5850067138672,1182643
2025-06-10 17:15:00+00:00,201.75999450683594,202.2978057861328,201.75,202.1999969482422,1279143
2025-06-10 17:30:00+00:00,201.36000061035156,201.80499267578125,201.30999755859375,201.77499389648438,1470282
2025-06-10 17:45:00+00:00,201.75,202.02999877929688,201.35000610351562,201.3603973388672,1386718
2025-06-10 18:00:00+00:00,201.5500030517578,201.80999755859375,201.36000061035156,201.75030517578125,1145354
2025-06-10 18:15:00+00:00,201.6999969482422,202.10000610351562,201.49029541015625,201.5428009033203,1124223
2025-06-10 18:30:00+00:00,201.92999267578125,201.9600067138672,201.60000610351562,201.69000244140625,848459
2025-06-10 18:45:00+00:00,202.66000366210938,203.07350158691406,201.83999633789062,201.92979431152344,1572525
2025-06-10 19:00:00+00:00,203.07000732421875,203.22500610351562,202.66000366210938,202.69000244140625,1352017
2025-06-10 19:15:00+00:00,202.82000732421875,203.1199951171875,202.64999389648438,203.0749969482422,1182807
2025-06-10 19:30:00+00:00,202.75,202.97500610351562,202.58999633789062,202.82110595703125,1043342
2025-06-10 19:45:00+00:00,202.75,202.97000122070312,202.3300018310547,202.77000427246094,3037944
2025-06-11 13:30:00+00:00,202.72999572753906,204.5,202.55380249023438,203.47000122070312,4900077
2025-06-11 13:45:00+00:00,202.7801055908203,203.00999450683594,202.5,202.72999572753906,2069092
2025-06-11 14:00:00+00:00,202.76499938964844,202.9665069580078,202.3300018310547,202.8000030517578,1697363
2025-06-11 14:15:00+00:00,202.76010131835938,203.02999877929688,202.46009826660156,202.76499938964844,1720437
2025-06-11 14:30:00+00:00,202.03770446777344,202.77000427246094,201.91000366210938,202.75999450683594,1700368
2025-06-11 14:45:00+00:00,202.1898956298828,202.36000061035156,201.9949951171875,202.02000427246094,1397423
2025-06-11 15:00:00+00:00,201.08999633789062,202.18479919433594,201.00999450683594,202.125,2556532
2025-06-11 15:15:00+00:00,200.94000244140625,201.6999969482422,200.91000366210938,201.22219848632812,1578981
2025-06-11 15:30:00+00:00,200.9051971435547,201.1699981689453,200.83999633789062,200.89500427246094,1655424
2025-06-11 15:45:00+00:00,200.74000549316406,201.14999389648438,200.6199951171875,200.89999389648438,1626431
2025-06-11 16:00:00+00:00,200.2100067138672,200.75999450683594,199.75,200.72999572753906,4834846
2025-06-11 16:15:00+00:00,200.2071075439453,200.24989318847656,199.65960693359375,200.2100067138672,2115585
2025-06-11 16:30:00+00:00,200.4499969482422,200.5800018310547,200.18499755859375,200.19070434570312,2590964
2025-06-11 16:45:00+00:00,200.66000366210938,200.83999633789062,200.42999267578125,200.4600067138672,1126913
2025-06-11 17:00:00+00:00,201.08590698242188,201.2364959716797,200.55999755859375,200.64999389648438,1061597
2025-06-11 17:15:00+00:00,200.91000366210938,201.17999267578125,200.875,201.0800018310547,1049785
2025-06-11 17:30:00+00:00,200.33999633789062,200.98500061035156,200.25,200.90499877929688,1398972
2025-06-11 17:45:00+00:00,199.90499877929688,200.36000061035156,199.80999755859375,200.3300018310547,1226245
2025-06-11 18:00:00+00:00,199.10000610351562,200.0,199.08999633789062,199.91000366210938,2012802
2025-06-11 18:15:00+00:00,199.23919677734375,199.3699951171875,198.7100067138672,199.08999633789062,1690294
2025-06-11 18:30:00+00:00,199.52000427246094,199.60000610351562,198.76499938964844,199.22000122070312,1478820
2025-06-11 18:45:00+00:00,199.06520080566406,199.5800018310547,198.97999572753906,199.52000427246094,1596501
2025-06-11 19:00:00+00:00,198.99000549316406,199.36109924316406,198.75,199.0800018310547,1663176
2025-06-11 19:15:00+00:00,198.97999572753906,199.22999572753906,198.6199951171875,198.99000549316406,1770816
2025-06-11 19:30:00+00:00,198.9600067138672,199.125,198.60000610351562,198.9499969482422,1502770
2025-06-11 19:45:00+00:00,198.85000610351562,199.05999755859375,198.41000366210938,198.9600067138672,4582379
2025-06-12 13:30:00+00:00,197.8699951171875,199.38999938964844,197.73959350585938,199.0800018310547,4866834
2025-06-12 13:45:00+00:00,197.94000244140625,198.25999450683594,197.74000549316406,197.8699951171875,1949037
2025-06-12 14:00:00+00:00,198.25999450683594,198.77999877929688,197.360107421875,197.9250030517578,2294450
2025-06-12 14:15:00+00:00,198.0666961669922,198.5399932861328,197.96009826660156,198.3300018310547,1477996
2025-06-12 14:30:00+00:00,198.3300018310547,198.50880432128906,198.00999450683594,198.0800018310547,1196864
2025-06-12 14:45:00+00:00,198.27879333496094,198.5800018310547,198.19000244140625,198.3300018310547,1165952
2025-06-12 15:00:00+00:00,198.85000610351562,198.9250030517578,198.24049377441406,198.25999450683594,1484798
2025-06-12 15:15:00+00:00,198.14999389648438,198.8800048828125,197.86270141601562,198.85499572753906,1476944
2025-06-12 15:30:00+00:00,197.99000549316406,198.1999969482422,197.7550048828125,198.13369750976562,937737
2025-06-12 15:45:00+00:00,198.3000030517578,198.3278045654297,197.83999633789062,197.99000549316406,1047865
2025-06-12 16:00:00+00:00,198.3699951171875,198.58999633789062,198.0800018310547,198.30979919433594,1070383
2025-06-12 16:15:00+00:00,198.58999633789062,198.63999938964844,198.13999938964844,198.3769073486328,711286
2025-06-12 16:30:00+00:00,198.75999450683594,198.97000122070312,198.2100067138672,198.5800018310547,1139247
2025-06-12 16:45:00+00:00,198.5625,198.9250030517578,198.4595947265625,198.75999450683594,844444
